Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,4.0+ Mixed Pro,Bracket A,P11: Final,Single game,Simmons students,,Simmons students,,,,,,,Davis Kennedy,Tate Keber,,
Pool Play,5.0+ Men's Pro,Group C,1,Single game,Finocchi/Picone,Mike and Sully,Finocchi/Picone,21,5,,,,,Gabriel Finocchi,Will Picone,Gavin Sullivan,Liam Werner
Pool Play,5.0+ Men's Pro,Group C,1,Single game,Le Pirate,J Chillin,Le Pirate,21,18,,,,,Matt Spolarich,Maxwell Gunneson,Jared Beaufait,Christian Hill
Pool Play,5.0+ Men's Pro,Group D,1,Single game,Abrams / Hamilton,Fresh Cuts,Abrams / Hamilton,21,10,,,,,Dan Abrams,Thomas Hamilton,Mike Hamilton,Ethan Westfall
Pool Play,5.0+ Men's Pro,Group D,1,Single game,Dinomite,Blackmail,Dinomite,21,15,,,,,Auriel Wish,Charlie Camarena,A.j. Martin,Connor Prelich
Pool Play,5.0+ Men's Pro,Group E,1,Single game,Gross/Shaytar,TBD,Gross/Shaytar,21,10,,,,,Justin Shaytar,Ryan Gross,Blake VanDenTop,Jon LeFrois
Pool Play,5.0+ Men's Pro,Group E,1,Single game,Degenerates,Dethrone,Degenerates,21,19,,,,,Jack coolbaugh,Thomas Hoffman,Ryan Fernandez,Patricio Duran
Pool Play,5.0+ Men's Pro,Group F,1,Single game,Bot House,Party Crashers,Bot House,21,5,,,,,Owen Lippman,West Peterson,Brady Myles,Cal Jennings
Pool Play,5.0+ Men's Pro,Group F,1,Single game,Outrageous,Risky Business,Outrageous,21,11,,,,,Ben Savage,Chase Meyer,Kyle Fowler,Justin Kehoe
Pool Play,5.0+ Men's Pro,Group G,1,Single game,Max Model,Poiuytres,Max Model,21,9,,,,,Max Model,fredric hinkle,Nilo Buan,Jack Duffy
Pool Play,5.0+ Men's Pro,Group G,1,Single game,TRP Fleet Footwork,Beeks/Porter,TRP Fleet Footwork,21,18,,,,,Matthew Burrows,Ethan McWhirter,Adam Porter,Scott Beeks
Pool Play,5.0+ Men's Pro,Group H,1,Single game,Lowkey,El Nino,Lowkey,21,1,,,,,Dawson Morgan,Taylor Church,Justin Wright,Lucas Aguiar
Pool Play,5.0+ Men's Pro,Group H,1,Single game,Lazy,Pickle Juice,Lazy,21,16,,,,,Cade Larson,Luke Marshall,Josh Hutko,Sam Mccune
Pool Play,5.0+ Men's Pro,Group I,1,Single game,Slither,Bangla Tigers,Slither,21,8,,,,,Christian Bennett,Brendan Ferreira,Tahseen Robbani,Rahat Ullah
Pool Play,5.0+ Men's Pro,Group I,1,Single game,BorderLine,Stupid Time Sensitive Discounts,BorderLine,21,16,,,,,Kaleb Wagner,Trey Thompson,Daniel Haungs,Ethan Groover
Pool Play,5.0+ Men's Pro,Group J,1,Single game,Not TBD,Seatbelts,Not TBD,21,5,,,,,Josh Fragiacomo,Caleb Cummings,Zachery Geist,Colin Harrington
Pool Play,5.0+ Men's Pro,Group J,1,Single game,Backpaqued,Ryder/Roundnet,Backpaqued,21,9,,,,,Paq Clifford,Kieran Rose,Drew Ryder,Wyatt Semke
Pool Play,5.0+ Men's Pro,Group C,2,Single game,Finocchi/Picone,J Chillin,Finocchi/Picone,21,12,,,,,Gabriel Finocchi,Will Picone,Jared Beaufait,Christian Hill
Pool Play,5.0+ Men's Pro,Group C,2,Single game,Le Pirate,Mike and Sully,Le Pirate,22,20,,,,,Matt Spolarich,Maxwell Gunneson,Gavin Sullivan,Liam Werner
Pool Play,5.0+ Men's Pro,Group D,2,Single game,Abrams / Hamilton,Blackmail,Abrams / Hamilton,21,14,,,,,Dan Abrams,Thomas Hamilton,A.j. Martin,Connor Prelich
