Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Expert 5.0+,Group E,5,Single game,Built Different,Beach Bums,Beach Bums,9,21,,,,,Arrow Griner,David Gonzales,Sasha Mariniuk,Ryan Leong
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Nutted on 875,Built Different,Nutted on 875,1,0,1,0,,,Brandon Brown,fredric hinkle,Arrow Griner,David Gonzales
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,The Rule of two,come to brazil,The Rule of two,21,16,21,17,,,Malachi Espinola,Zack Duffy,Max Huang,Alec Galbo
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Chupacabra,Quinn's Exes,Chupacabra,22,20,21,18,,,Kieran Rose,Tyler Fernandez,Dylan Medveal,Jack Stinson
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Dialed,Top of the Hill,Dialed,1,0,1,0,,,Luke Pennington,Josh Cain,Benjamin Bunze,Jake Oxendine
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Screenagers,Arrow’s Assless Chaps,Screenagers,21,17,19,21,21,16,Lucas Pruett,Warner Curtis,Schon Siguenza,Garrett Meredith
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,SIUUUUUUUUUUUUUUUUU,Dive Hard,SIUUUUUUUUUUUUUUUUU,21,17,21,17,,,Cory Chilton,Kyan Kornfeld,Cole Sanchez,Nolan Wynkoop
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Rowdy,Arch Enemies,Rowdy,21,19,21,19,,,Ryan Oswalt,Trevor Barbosa,Franz Castillo,Ryan McCargar
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Fractal Spikes,Don’t Care,Fractal Spikes,21,19,21,17,,,Michael Du,Connor Nelson,James Lamkin,Jake Woolley
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Musty,AZR Spinrates,Musty,21,10,21,15,,,Jacob Payer,Samuel Buckman,David Mitchell,Jackson Blackburn
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,BorderLine,Misclick,BorderLine,21,17,21,12,,,Kaleb Wagner,Trey Thompson,Tim Gaskin,Charlie Camarena
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Ask Nick to do the WAP,TRP Fleet Footwork,TRP Fleet Footwork,12,21,19,21,,,Nick Wideman,Grayson M  Wills,Ethan McWhirter,Matthew Burrows
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,no idea,Blanco Fuego,Blanco Fuego,20,22,25,23,13,21,Quinn Hufler,tucker judkins,Joseph Kaylor,Jake Babbitt
Bracket Stage,Expert 5.0+,Bracket A,Round of 32,Best of 3,Laziest,Beach Bums,Laziest,21,19,1,0,,,Cade Larson,kevin um,Sasha Mariniuk,Ryan Leong
Bracket Stage,Expert 5.0+,Bracket A,Round of 16,Best of 3,Bad Combo,Laziest,Bad Combo,22,20,21,15,,,Will Picone,Rahul Murthy,Cade Larson,kevin um
Bracket Stage,Expert 5.0+,Bracket A,Round of 16,Best of 3,Insystem,Blanco Fuego,Insystem,21,12,21,12,,,Blake Bosak,Etienne Cote,Joseph Kaylor,Jake Babbitt
Bracket Stage,Expert 5.0+,Bracket A,Round of 16,Best of 3,Paq’s delinquent children,TRP Fleet Footwork,Paq’s delinquent children,21,18,21,14,,,Xande Plaisted,Garrett Carver,Ethan McWhirter,Matthew Burrows
Bracket Stage,Expert 5.0+,Bracket A,Round of 16,Best of 3,Nutted on 875,BorderLine,Nutted on 875,18,21,21,18,21,18,Brandon Brown,fredric hinkle,Kaleb Wagner,Trey Thompson
Bracket Stage,Expert 5.0+,Bracket A,Round of 16,Best of 3,The Rule of two,Musty,The Rule of two,21,15,21,16,,,Malachi Espinola,Zack Duffy,Jacob Payer,Samuel Buckman
Bracket Stage,Expert 5.0+,Bracket A,Round of 16,Best of 3,Chupacabra,Fractal Spikes,Chupacabra,21,18,21,18,,,Kieran Rose,Tyler Fernandez,Michael Du,Connor Nelson
Bracket Stage,Expert 5.0+,Bracket A,Round of 16,Best of 3,Dialed,Rowdy,Rowdy,19,21,23,21,15,21,Luke Pennington,Josh Cain,Ryan Oswalt,Trevor Barbosa
Bracket Stage,Expert 5.0+,Bracket A,Round of 16,Best of 3,Screenagers,SIUUUUUUUUUUUUUUUUU,Screenagers,26,24,15,21,21,19,Lucas Pruett,Warner Curtis,Cory Chilton,Kyan Kornfeld
Bracket Stage,Expert 5.0+,Bracket A,P17: Round of 16,Single game,Misclick,Built Different,Misclick,0,-2,,,,,Tim Gaskin,Charlie Camarena,Arrow Griner,David Gonzales
