Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Expert 5.0,Bracket A,P3: Final,Single game,Whenimechainthesuma,Drew me like one of your French girls,Drew me like one of your French girls,0,1,,,,,James Lamkin,Jake Woolley,Karah Hui,Drew Cummins
Group Stage,Contender 4.5,Group A,1,Single game,Straw Hats,Next Point Wins,Straw Hats,21,13,,,,,Blake Kasama,Joseph Lee,Clay Ostroff,Jackson Hanf
Group Stage,Contender 4.5,Group A,1,Single game,Too Tentacool,sage and max,Too Tentacool,21,14,,,,,Holden Frey,Omar Chavez,max gehm,Sage Brown
Group Stage,Contender 4.5,Group A,1,Single game,Mitchell / Wong,C++T,Mitchell / Wong,22,20,,,,,Caleb Wong,Devon Mitchell,Trent Keeler,charlie purdue
Group Stage,Contender 4.5,Group B,1,Single game,Baja blast gelato,jes team,Baja blast gelato,24,22,,,,,Michael Dobbs,Chanchol Krasaesin,Steve Rojas,Owen Slater
Group Stage,Contender 4.5,Group B,1,Single game,Short term relationship,rememberingrohun,Short term relationship,22,20,,,,,Joe Caires,Gavin Bullis,Devon Lee,Patrick Stinebaugh
Group Stage,Contender 4.5,Group B,1,Single game,Billy La Bufanda,Spiked kool-aid,Billy La Bufanda,21,14,,,,,Joshua Bardwell,Steven Pan,Ahren Gwynn,Ian Sanders
Group Stage,Contender 4.5,Group A,2,Single game,Straw Hats,sage and max,Straw Hats,21,13,,,,,Blake Kasama,Joseph Lee,max gehm,Sage Brown
Group Stage,Contender 4.5,Group A,2,Single game,Too Tentacool,Mitchell / Wong,Too Tentacool,21,16,,,,,Holden Frey,Omar Chavez,Caleb Wong,Devon Mitchell
Group Stage,Contender 4.5,Group A,2,Single game,C++T,Next Point Wins,Next Point Wins,17,21,,,,,Trent Keeler,charlie purdue,Clay Ostroff,Jackson Hanf
Group Stage,Contender 4.5,Group B,2,Single game,Baja blast gelato,rememberingrohun,rememberingrohun,8,21,,,,,Michael Dobbs,Chanchol Krasaesin,Devon Lee,Patrick Stinebaugh
Group Stage,Contender 4.5,Group B,2,Single game,Short term relationship,Cameron/Jake,Short term relationship,21,9,,,,,Joe Caires,Gavin Bullis,Jake Eichenseer,Cameron Thomas
Group Stage,Contender 4.5,Group B,2,Single game,Spiked kool-aid,jes team,Spiked kool-aid,21,12,,,,,Ahren Gwynn,Ian Sanders,Steve Rojas,Owen Slater
Group Stage,Contender 4.5,Group A,3,Single game,Straw Hats,C++T,Straw Hats,21,6,,,,,Blake Kasama,Joseph Lee,Trent Keeler,charlie purdue
Group Stage,Contender 4.5,Group A,3,Single game,Too Tentacool,Next Point Wins,Next Point Wins,15,21,,,,,Holden Frey,Omar Chavez,Clay Ostroff,Jackson Hanf
Group Stage,Contender 4.5,Group A,3,Single game,Mitchell / Wong,sage and max,sage and max,11,21,,,,,Caleb Wong,Devon Mitchell,max gehm,Sage Brown
Group Stage,Contender 4.5,Group B,3,Single game,Baja blast gelato,Spiked kool-aid,Baja blast gelato,21,16,,,,,Michael Dobbs,Chanchol Krasaesin,Ahren Gwynn,Ian Sanders
Group Stage,Contender 4.5,Group B,3,Single game,Short term relationship,Billy La Bufanda,Short term relationship,21,15,,,,,Joe Caires,Gavin Bullis,Joshua Bardwell,Steven Pan
Group Stage,Contender 4.5,Group B,3,Single game,Cameron/Jake,rememberingrohun,rememberingrohun,17,21,,,,,Jake Eichenseer,Cameron Thomas,Devon Lee,Patrick Stinebaugh
Group Stage,Contender 4.5,Group A,4,Single game,Straw Hats,Mitchell / Wong,Straw Hats,21,19,,,,,Blake Kasama,Joseph Lee,Caleb Wong,Devon Mitchell
Group Stage,Contender 4.5,Group A,4,Single game,Too Tentacool,C++T,Too Tentacool,21,15,,,,,Holden Frey,Omar Chavez,Trent Keeler,charlie purdue
Group Stage,Contender 4.5,Group A,4,Single game,sage and max,Next Point Wins,sage and max,21,15,,,,,max gehm,Sage Brown,Clay Ostroff,Jackson Hanf
Group Stage,Contender 4.5,Group B,4,Single game,Baja blast gelato,Cameron/Jake,Cameron/Jake,21,23,,,,,Michael Dobbs,Chanchol Krasaesin,Jake Eichenseer,Cameron Thomas
Group Stage,Contender 4.5,Group B,4,Single game,Short term relationship,jes team,Short term relationship,21,5,,,,,Joe Caires,Gavin Bullis,Steve Rojas,Owen Slater
Group Stage,Contender 4.5,Group B,4,Single game,Billy La Bufanda,rememberingrohun,rememberingrohun,20,22,,,,,Joshua Bardwell,Steven Pan,Devon Lee,Patrick Stinebaugh
Group Stage,Contender 4.5,Group A,5,Single game,Straw Hats,Too Tentacool,Straw Hats,21,19,,,,,Blake Kasama,Joseph Lee,Holden Frey,Omar Chavez
Group Stage,Contender 4.5,Group A,5,Single game,Mitchell / Wong,Next Point Wins,Mitchell / Wong,21,19,,,,,Caleb Wong,Devon Mitchell,Clay Ostroff,Jackson Hanf
Group Stage,Contender 4.5,Group A,5,Single game,C++T,sage and max,C++T,25,24,,,,,Trent Keeler,charlie purdue,max gehm,Sage Brown
