Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Panthers University,Tex Mex,Panthers University,20,22,21,18,22,20,Seth Holbrook,Isaac Holbrook,Isaiah Sanborn,Noah Johnson
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,livvy dunneeee pleaseeeeee,It’s the jonker baby,livvy dunneeee pleaseeeeee,21,18,16,21,21,19,Douglas Page,Aidan Nesbitt,Jake Martha,Dylan Cloninger
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,HDMG,Jersey Mike’s,Jersey Mike’s,16,21,19,21,,,Jordan Guevara,Evan Bock,Michael Soliz,Angel Hernandez
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Rough Sets,Doble P,Doble P,12,21,22,24,,,Nico Chico,Austin Gauerke,Julian Palombo,Gabriel Malat del Valle
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Fortified,Skyscanners,Skyscanners,21,18,13,21,20,22,Blake Clarke,Carlos Nakamura,Jared Dean Katz,Alec Galbo
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Irritable Ball Shmackers,Moon Ball,Irritable Ball Shmackers,21,15,21,15,,,William Foote,Rafi Moldovsky,Micah Allin,hank parker
Bracket Stage,Contender 4.5,Bracket A,Round of 32,Best of 3,Ugly Finders,Just BARly,Ugly Finders,1,0,1,0,,,Aidan Van Eck,Thomas Pence,Daniel Feller,Remi Prince
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Strangely embracing a man from Chico,Ugly Finders,Strangely embracing a man from Chico,21,13,21,18,,,Jarratt Rouse,Skyler Boles,Aidan Van Eck,Thomas Pence
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,non responsive,Irritable Ball Shmackers,non responsive,21,18,16,21,21,16,Kannon Forbush,Andrew Greer,William Foote,Rafi Moldovsky
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Gatekeeping Rafi,Skyscanners,Gatekeeping Rafi,21,18,21,19,,,Arrow Griner,Zach Bergevin,Jared Dean Katz,Alec Galbo
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Dive Hard,Doble P,Dive Hard,21,16,21,19,,,Nolan Wynkoop,Cole Sanchez,Julian Palombo,Gabriel Malat del Valle
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,let that soak in,Jersey Mike’s,let that soak in,21,14,21,14,,,Jake Woolley,James Lamkin,Michael Soliz,Angel Hernandez
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Moist,livvy dunneeee pleaseeeeee,Moist,21,16,22,20,,,David Gonzales,Andrew Gasaway,Douglas Page,Aidan Nesbitt
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,5 star spikeball team,Panthers University,Panthers University,15,21,18,21,,,Andrew Stevens,Caleb Wong,Seth Holbrook,Isaac Holbrook
Bracket Stage,Contender 4.5,Bracket A,Round of 16,Best of 3,Average Joes,The American Spikers,Average Joes,21,19,21,16,,,Joseph Kaylor,Joey Carmichael,Alex Hart (ASL),Konnor Cordingley
Bracket Stage,Contender 4.5,Bracket A,P17: Round of 16,Best of 3,Just BARly,TheGOATGene,Just BARly,1,0,1,0,,,Daniel Feller,Remi Prince,David Yingling,Wesley Tunelius
Bracket Stage,Contender 4.5,Bracket A,Quarter-final,Best of 3,Strangely embracing a man from Chico,Average Joes,Strangely embracing a man from Chico,21,17,19,21,21,18,Jarratt Rouse,Skyler Boles,Joseph Kaylor,Joey Carmichael
Bracket Stage,Contender 4.5,Bracket A,Quarter-final,Best of 3,non responsive,Panthers University,non responsive,21,17,19,21,21,19,Kannon Forbush,Andrew Greer,Seth Holbrook,Isaac Holbrook
Bracket Stage,Contender 4.5,Bracket A,Quarter-final,Best of 3,Gatekeeping Rafi,Moist,Gatekeeping Rafi,21,19,18,21,21,19,Arrow Griner,Zach Bergevin,David Gonzales,Andrew Gasaway
Bracket Stage,Contender 4.5,Bracket A,Quarter-final,Best of 3,Dive Hard,let that soak in,Dive Hard,21,15,21,15,,,Nolan Wynkoop,Cole Sanchez,Jake Woolley,James Lamkin
Bracket Stage,Contender 4.5,Bracket A,P9: Quarter-final,Best of 3,The American Spikers,Ugly Finders,The American Spikers,21,15,24,22,,,Alex Hart (ASL),Konnor Cordingley,Aidan Van Eck,Thomas Pence
Bracket Stage,Contender 4.5,Bracket A,Semi-final,Best of 3,Strangely embracing a man from Chico,Dive Hard,Strangely embracing a man from Chico,14,21,25,23,21,17,Jarratt Rouse,Skyler Boles,Nolan Wynkoop,Cole Sanchez
Bracket Stage,Contender 4.5,Bracket A,Semi-final,Best of 3,non responsive,Gatekeeping Rafi,Gatekeeping Rafi,11,15,21,19,12,15,Kannon Forbush,Andrew Greer,Arrow Griner,Zach Bergevin
