Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Gold 5.0,Group C,6,Single game,WySpike Butterfingers,Flummoxed,WySpike Butterfingers,15,5,,,,,Colton Mowry,Garrett Hornok,Dylan Jimenez,Robert Sellers
Group Stage,Gold 5.0,Group D,6,Single game,Splash,Cornelius/Wagoner,Splash,15,8,,,,,Brian Childs,fredric hinkle,Bryce Wagoner,Logan Cornelius
Group Stage,Gold 5.0,Group D,6,Single game,Short Kings,Lab Rats,Short Kings,15,6,,,,,Caleb Cummings,Myles Coleman,Samuel Cole,Michael Milliorn
Group Stage,Gold 5.0,Group A,7,Single game,"TRP Pain Killers ",ClearBlade,"TRP Pain Killers ",15,11,,,,,Matthew Cole,Christian Bennett,Ethan McWhirter,Brian Jennerich
Group Stage,Gold 5.0,Group A,7,Single game,Martinez/Arledge,Whatever idrc,Whatever idrc,14,16,,,,,Brandon Arledge,Felipe Martinez,Ian Austin,Micah Allin
Group Stage,Gold 5.0,Group B,7,Single game,Cheeky Boys,Low Blows,Cheeky Boys,15,12,,,,,Tyler Fernandez,Cade Larson,Jonathan Yuan,Kevin Chen
Group Stage,Gold 5.0,Group B,7,Single game,Fool's Gold,Breaking Point,Fool's Gold,15,13,,,,,Jerm Porter,Josiah Sanders,James Ledbetter,Caleb Allen
Group Stage,Gold 5.0,Group C,7,Single game,Luke,Flummoxed,Luke,15,4,,,,,Luke Mowry,Luke Marshall,Dylan Jimenez,Robert Sellers
Group Stage,Gold 5.0,Group C,7,Single game,Hash Slinging Slashers,"Reagan/Truman 2024 ","Reagan/Truman 2024 ",11,15,,,,,Paul Belton,Walter Siller,Rhett Howe,bradley thompson
Group Stage,Gold 5.0,Group D,7,Single game,Splash,Lab Rats,Splash,15,9,,,,,Brian Childs,fredric hinkle,Samuel Cole,Michael Milliorn
Group Stage,Gold 5.0,Group D,7,Single game,Walk in the Park,Cornelius/Wagoner,Cornelius/Wagoner,15,17,,,,,jacob gansle,Iason Hayes,Bryce Wagoner,Logan Cornelius
Group Stage,Gold 5.0,Group A,8,Single game,"TRP Pain Killers ",Martinez/Arledge,"TRP Pain Killers ",15,12,,,,,Matthew Cole,Christian Bennett,Brandon Arledge,Felipe Martinez
Group Stage,Gold 5.0,Group A,8,Single game,Rice Cakes,Whatever idrc,Rice Cakes,15,12,,,,,Owen Lynch,JP Chincuanco,Ian Austin,Micah Allin
Group Stage,Gold 5.0,Group B,8,Single game,Cheeky Boys,Fool's Gold,Cheeky Boys,15,11,,,,,Tyler Fernandez,Cade Larson,Jerm Porter,Josiah Sanders
Group Stage,Gold 5.0,Group B,8,Single game,WySpike Synergy,Breaking Point,WySpike Synergy,15,9,,,,,Matthew Burrows,Nick Noguez,James Ledbetter,Caleb Allen
Group Stage,Gold 5.0,Group C,8,Single game,Luke,Hash Slinging Slashers,Luke,15,7,,,,,Luke Mowry,Luke Marshall,Paul Belton,Walter Siller
Group Stage,Gold 5.0,Group C,8,Single game,WySpike Butterfingers,"Reagan/Truman 2024 ",WySpike Butterfingers,15,11,,,,,Colton Mowry,Garrett Hornok,Rhett Howe,bradley thompson
Group Stage,Gold 5.0,Group D,8,Single game,Splash,Walk in the Park,Splash,15,7,,,,,Brian Childs,fredric hinkle,jacob gansle,Iason Hayes
Group Stage,Gold 5.0,Group D,8,Single game,Short Kings,Cornelius/Wagoner,Short Kings,15,10,,,,,Caleb Cummings,Myles Coleman,Bryce Wagoner,Logan Cornelius
Group Stage,Gold 5.0,Group A,9,Single game,Rice Cakes,Martinez/Arledge,Martinez/Arledge,8,15,,,,,Owen Lynch,JP Chincuanco,Brandon Arledge,Felipe Martinez
Group Stage,Gold 5.0,Group A,9,Single game,ClearBlade,Whatever idrc,ClearBlade,15,12,,,,,Ethan McWhirter,Brian Jennerich,Ian Austin,Micah Allin
Group Stage,Gold 5.0,Group B,9,Single game,WySpike Synergy,Fool's Gold,WySpike Synergy,15,9,,,,,Matthew Burrows,Nick Noguez,Jerm Porter,Josiah Sanders
Group Stage,Gold 5.0,Group B,9,Single game,Low Blows,Breaking Point,Low Blows,15,10,,,,,Jonathan Yuan,Kevin Chen,James Ledbetter,Caleb Allen
Group Stage,Gold 5.0,Group C,9,Single game,WySpike Butterfingers,Hash Slinging Slashers,WySpike Butterfingers,15,9,,,,,Colton Mowry,Garrett Hornok,Paul Belton,Walter Siller
Group Stage,Gold 5.0,Group C,9,Single game,Flummoxed,"Reagan/Truman 2024 ","Reagan/Truman 2024 ",8,15,,,,,Dylan Jimenez,Robert Sellers,Rhett Howe,bradley thompson
Group Stage,Gold 5.0,Group D,9,Single game,Short Kings,Walk in the Park,Short Kings,15,11,,,,,Caleb Cummings,Myles Coleman,jacob gansle,Iason Hayes
Group Stage,Gold 5.0,Group D,9,Single game,Lab Rats,Cornelius/Wagoner,Cornelius/Wagoner,13,15,,,,,Samuel Cole,Michael Milliorn,Bryce Wagoner,Logan Cornelius
