Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Play,Premier 5.0+,Bracket A,Round of 16,Best of 3,Eternal Atake,Handy Andy’s,Handy Andy’s,15,21,21,19,17,21,Reid Lampert,Kurt Lannetti,Andrew Gunter,Andrew Raber
Bracket Play,Premier 5.0+,Bracket A,Quarter-final,Best of 3,TRP Spotless,Handy Andy’s,TRP Spotless,21,11,21,16,,,Joe Bondi,Ryan Gross,Andrew Gunter,Andrew Raber
Bracket Play,Premier 5.0+,Bracket A,Quarter-final,Best of 3,F.F.,Bot House,F.F.,21,18,21,15,,,Gabe Finocchi,Brendan Ferreira,Owen Lippman,West Peterson
Bracket Play,Premier 5.0+,Bracket A,Quarter-final,Best of 3,GFD,Evasive Maneuvers,GFD,18,21,21,18,29,27,Justin Barr,Andrew Sullivan,Jenson Miller,Michael Barkman
Bracket Play,Premier 5.0+,Bracket A,Quarter-final,Best of 3,Creamy,Kingdom Come,Creamy,21,16,22,20,,,Ryan Marino,Patric Chu,Grant Klapwijk,Matthew Cole
Bracket Play,Premier 5.0+,Bracket A,P9: Quarter-final,Best of 3,Eternal Atake,Bev’d Up,Eternal Atake,0,-1,0,-1,,,Reid Lampert,Kurt Lannetti,Sean Brown,Nate KT
Bracket Play,Premier 5.0+,Bracket A,P9: Quarter-final,Best of 3,Chilly Boost,Bunze/Bunze,Bunze/Bunze,19,21,19,21,,,Trevor Clements 704trev,Kieran Rose,Sam Bunze,Benjamin Bunze
Bracket Play,Premier 5.0+,Bracket A,Semi-final,Best of 3,TRP Spotless,Creamy,Creamy,16,21,21,10,13,21,Joe Bondi,Ryan Gross,Ryan Marino,Patric Chu
Bracket Play,Premier 5.0+,Bracket A,Semi-final,Best of 3,F.F.,GFD,F.F.,19,21,21,17,21,17,Gabe Finocchi,Brendan Ferreira,Justin Barr,Andrew Sullivan
Bracket Play,Premier 5.0+,Bracket A,Final,Best of 3,Creamy,F.F.,F.F.,21,18,21,23,17,21,Ryan Marino,Patric Chu,Gabe Finocchi,Brendan Ferreira
Bracket Play,Premier 5.0+,Bracket A,P3: Final,Best of 3,GFD,TRP Spotless,TRP Spotless,0,1,0,1,,,Justin Barr,Andrew Sullivan,Joe Bondi,Ryan Gross
Pool Play,Contender 4.5+,Group A,1,Single game,Bubba's Backhands,Lauffer/Narayan,Lauffer/Narayan,23,25,,,,,Sam Parsons,Ryan Cole,Jacob Narayan,Landon Lauffer
Pool Play,Contender 4.5+,Group A,1,Single game,Giddy Goats,Stop Running It,Giddy Goats,21,9,,,,,Jack Walker,Connor Shupe,Will Register,Matthew Kuehn
Pool Play,Contender 4.5+,Group B,1,Single game,Nefarious,No Expectations,No Expectations,16,21,,,,,Andrey Andriyevskiy,Luke Little,Thomas Troyer,Sathvik Vasa
Pool Play,Contender 4.5+,Group B,1,Single game,Missing pieces,crUNCleton,Missing pieces,21,8,,,,,Zachary Troyer,Allie Foster,Max Levinson,Rishab Jain
Pool Play,Contender 4.5+,Group C,1,Single game,Ian & Olivia,Castores,Ian & Olivia,21,13,,,,,Olivia Jenki,Ian Murphy,Vitor Tatsuo Itocazu,Erik Hirata
Pool Play,Contender 4.5+,Group C,1,Single game,MBR Byeson,Kap and Boo,Kap and Boo,0,21,,,,,Ryan Montgomery,Caleb Montgomery,Josh Kaplan,Gabriel Abood
