"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"queencityclassic2023","Contender 4.5+","Pool","Glacier Freeze","How I Set Your Mother","Jeremy Lee","Peyton Stack","Chris Suhr","Braedan Thomas",18,21
"queencityclassic2023","Contender 4.5+","Pool","Bubba's Backhands","Stop Running It","Sam Parsons","Ryan Cole","Will Register","Matthew Kuehn",21,12
"queencityclassic2023","Contender 4.5+","Pool","Giddy Goats","Lauffer/Narayan","Jack Walker","Connor Shupe","Jacob Narayan","Landon Lauffer",21,12
"queencityclassic2023","Contender 4.5+","Pool","Nefarious","crUNCleton","Andrey Andriyevskiy","Luke Little","Max Levinson","Rishab Jain",21,13
"queencityclassic2023","Contender 4.5+","Pool","Missing pieces","No Expectations","Zachary Troyer","Allie Foster","Thomas Troyer","Sathvik Vasa",13,21
"queencityclassic2023","Contender 4.5+","Pool","Ian & Olivia","Kap and Boo","Olivia Jenki","Ian Murphy","Josh Kaplan","Gabriel Abood",14,21
"queencityclassic2023","Contender 4.5+","Pool","MBR Byeson","Castores","Ryan Montgomery","Caleb Montgomery","Vitor Tatsuo Itocazu","Erik Hirata",8,21
"queencityclassic2023","Contender 4.5+","Pool","Barber Shop","cola boys","Wyatt Koth","Jacob Stewart","Allen Ombougno","Nathan Benjamin",18,21
"queencityclassic2023","Contender 4.5+","Pool","Will^2","The Fwango Mangos","Will Parsons","Will Anthony","Eric Ellis","Matthew Beaty",21,16
"queencityclassic2023","Contender 4.5+","Pool","Hicks/Martinez","Two of a Kind","Thayer Hicks","Jamie Martinez","Joshua Mayfield","Stephen Mayfield",6,21
"queencityclassic2023","Contender 4.5+","Pool","Anomaly","Code Red","Ali Jenki","Bradley Clark","Colton Olvey","Harrison Baisden",21,14
"queencityclassic2023","Contender 4.5+","Pool","Jesus Freaks","Bastion and Torbjorn","Eric Mattinson","Aaron Mattinson","Grant Stewart","Max Neff",6,21
"queencityclassic2023","Contender 4.5+","Pool","Footspike","Risky Business","Robert Isaacs","Jeff Hermsen","Kyle Fowler","Justin Kehoe",2,21
"queencityclassic2023","Contender 4.5+","Pool","Gauntlet","Spikesmiths","Will Eckard","Nathan Montgomery","Andrew Murray","Luke Hale",21,15
"queencityclassic2023","Contender 4.5+","Pool","Dueling Aces","Celestino/Smith","Chris Strite","DaRyan Hoover","Austin Smith","Ben Celestino",21,9
"queencityclassic2023","Contender 4.5+","Pool","Should've Done Intermediate","How I Set Your Mother","David Gillette","Edward Shutt","Chris Suhr","Braedan Thomas",12,21
"queencityclassic2023","Contender 4.5+","Pool","Glacier Freeze","Doublebounce Roundnet","Jeremy Lee","Peyton Stack","Tyler Fikis","Spencer Predmore",21,10
"queencityclassic2023","Contender 4.5+","Pool","Bubba's Backhands","Giddy Goats","Sam Parsons","Ryan Cole","Jack Walker","Connor Shupe",16,21
"queencityclassic2023","Contender 4.5+","Pool","Stop Running It","Lauffer/Narayan","Will Register","Matthew Kuehn","Jacob Narayan","Landon Lauffer",15,21
"queencityclassic2023","Contender 4.5+","Pool","Nefarious","Missing pieces","Andrey Andriyevskiy","Luke Little","Zachary Troyer","Allie Foster",18,21
"queencityclassic2023","Contender 4.5+","Pool","crUNCleton","No Expectations","Max Levinson","Rishab Jain","Thomas Troyer","Sathvik Vasa",16,21
"queencityclassic2023","Contender 4.5+","Pool","Ian & Olivia","MBR Byeson","Olivia Jenki","Ian Murphy","Ryan Montgomery","Caleb Montgomery",21,7
"queencityclassic2023","Contender 4.5+","Pool","Kap and Boo","Castores","Josh Kaplan","Gabriel Abood","Vitor Tatsuo Itocazu","Erik Hirata",21,11
"queencityclassic2023","Contender 4.5+","Pool","Barber Shop","Will^2","Wyatt Koth","Jacob Stewart","Will Parsons","Will Anthony",23,21
"queencityclassic2023","Contender 4.5+","Pool","cola boys","The Fwango Mangos","Allen Ombougno","Nathan Benjamin","Eric Ellis","Matthew Beaty",21,10
"queencityclassic2023","Contender 4.5+","Pool","Hicks/Martinez","Anomaly","Thayer Hicks","Jamie Martinez","Ali Jenki","Bradley Clark",5,21
"queencityclassic2023","Contender 4.5+","Pool","Two of a Kind","Code Red","Joshua Mayfield","Stephen Mayfield","Colton Olvey","Harrison Baisden",18,21
"queencityclassic2023","Contender 4.5+","Pool","Jesus Freaks","Footspike","Eric Mattinson","Aaron Mattinson","Robert Isaacs","Jeff Hermsen",17,21
