"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"texasnationals2023","Advanced 4.0","Pool","Mexican Rice","Hit Faced","Ray Saenz","Joseph Dinh","Hayden Owensby","Peyton Tollerson",11,15
"texasnationals2023","Advanced 4.0","Pool","Mr. Tart Baker","Violaceus","Mark Randall","Barrett Maguire","Jace Thompson","Tate Eller",16,14
"texasnationals2023","Advanced 4.0","Pool","Los Jugadores","Tom and Jharry","Michael Rodriguez","Noah Guillemet-Howley","Harrison Yen","Thomas Metz`",2,15
"texasnationals2023","Advanced 4.0","Pool","Could’ve Gone D1","Herrold/Sullivan","Reagan Schwartz","Nathan Stone","Devon Herrold","Griffin Sullivan",15,7
"texasnationals2023","Advanced 4.0","Pool","Arm & Hammer","Bring Sapphire Back","Brendan Walker","James Hudson","Allison Jennerich","Haleigh Manske",9,15
"texasnationals2023","Advanced 4.0","Pool","Bulk 'n Cut","Devious Dawgs ","Pablo Riascos","Armando Saenz","Ross Lochbaum","Valentin Späth",15,10
"texasnationals2023","Advanced 4.0","Pool","The Western Bros","Spike Storm","Michael Briggs","Luke Twardowski","Vijay Moorthy","Kelvin Hemphill",15,3
"texasnationals2023","Advanced 4.0","Pool","Golden Touch","Low Broreos","Cameron Ohashi","Nakul Mody","George Huang","Matthew Xu",15,12
"texasnationals2023","Advanced 4.0","Pool","Mexican Rice","Could’ve Gone D1","Ray Saenz","Joseph Dinh","Reagan Schwartz","Nathan Stone",14,16
"texasnationals2023","Advanced 4.0","Pool","Mr. Tart Baker","Los Jugadores","Mark Randall","Barrett Maguire","Michael Rodriguez","Noah Guillemet-Howley",15,9
"texasnationals2023","Advanced 4.0","Pool","Tom and Jharry","Herrold/Sullivan","Harrison Yen","Thomas Metz`","Devon Herrold","Griffin Sullivan",15,5
"texasnationals2023","Advanced 4.0","Pool","Violaceus","Hit Faced","Jace Thompson","Tate Eller","Hayden Owensby","Peyton Tollerson",6,15
"texasnationals2023","Advanced 4.0","Pool","Arm & Hammer","Golden Touch","Brendan Walker","James Hudson","Cameron Ohashi","Nakul Mody",6,15
"texasnationals2023","Advanced 4.0","Pool","Bulk 'n Cut","The Western Bros","Pablo Riascos","Armando Saenz","Michael Briggs","Luke Twardowski",15,11
"texasnationals2023","Advanced 4.0","Pool","Spike Storm","Low Broreos","Vijay Moorthy","Kelvin Hemphill","George Huang","Matthew Xu",3,15
"texasnationals2023","Advanced 4.0","Pool","Devious Dawgs ","Bring Sapphire Back","Ross Lochbaum","Valentin Späth","Allison Jennerich","Haleigh Manske",15,12
"texasnationals2023","Advanced 4.0","Pool","Mexican Rice","Violaceus","Ray Saenz","Joseph Dinh","Jace Thompson","Tate Eller",15,8
"texasnationals2023","Advanced 4.0","Pool","Mr. Tart Baker","Herrold/Sullivan","Mark Randall","Barrett Maguire","Devon Herrold","Griffin Sullivan",9,15
"texasnationals2023","Advanced 4.0","Pool","Los Jugadores","Hit Faced","Michael Rodriguez","Noah Guillemet-Howley","Hayden Owensby","Peyton Tollerson",1,15
"texasnationals2023","Advanced 4.0","Pool","Tom and Jharry","Could’ve Gone D1","Harrison Yen","Thomas Metz`","Reagan Schwartz","Nathan Stone",15,5
"texasnationals2023","Advanced 4.0","Pool","Arm & Hammer","Devious Dawgs ","Brendan Walker","James Hudson","Ross Lochbaum","Valentin Späth",10,15
"texasnationals2023","Advanced 4.0","Pool","Bulk 'n Cut","Low Broreos","Pablo Riascos","Armando Saenz","George Huang","Matthew Xu",6,15
"texasnationals2023","Advanced 4.0","Pool","The Western Bros","Bring Sapphire Back","Michael Briggs","Luke Twardowski","Allison Jennerich","Haleigh Manske",11,15
"texasnationals2023","Advanced 4.0","Pool","Spike Storm","Golden Touch","Vijay Moorthy","Kelvin Hemphill","Cameron Ohashi","Nakul Mody",4,15
"texasnationals2023","Advanced 4.0","Pool","Mexican Rice","Tom and Jharry","Ray Saenz","Joseph Dinh","Harrison Yen","Thomas Metz`",8,15
"texasnationals2023","Advanced 4.0","Pool","Mr. Tart Baker","Could’ve Gone D1","Mark Randall","Barrett Maguire","Reagan Schwartz","Nathan Stone",15,17
"texasnationals2023","Advanced 4.0","Pool","Los Jugadores","Violaceus","Michael Rodriguez","Noah Guillemet-Howley","Jace Thompson","Tate Eller",14,16
