"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"columbus2023","Premier 5.0+","Pool","TRP Spotless","GFD Grass Fed","Joe Bondi","Ryan Gross","Matthew Cole","Grant Klapwijk",21,14
"columbus2023","Premier 5.0+","Pool","Hilltop","Profit Boost","Max Model","Cole Model","Kieran Rose","Justin Shaytar",21,19
"columbus2023","Premier 5.0+","Pool","Judgment Day","GFD Critical Hit","fredric hinkle","Gabriel Finocchi","Justin Barr","Vincent Mathieu",22,20
"columbus2023","Premier 5.0+","Pool","Tube Steaks","Coastal Beans","Skyler Sebring","Emerson Dean","Brendan Ferreira","Coleman Epperson's",24,25
"columbus2023","Premier 5.0+","Pool","CRO Fall Damage","GFD Rowgah","Tyler Babin","Chris Brown","Brandon Arledge","David Gonzales",21,15
"columbus2023","Premier 5.0+","Pool","CRO backdoor?","Wilson/U’Wren","Leonardo Tullo","Joshua Hachey","Jacob U'Wren","Eleazar Wilson",21,19
"columbus2023","Premier 5.0+","Pool","GFD Wishy Washy","No Pressure","Cole Maddox","Kyle Ackermann","Josh Hutko","Alex Newton",17,21
"columbus2023","Premier 5.0+","Pool","Super Awesome Spikers","The Friend Bros","Chris Kaptur","Max Fiebelkorn","Josiah Friend","Judah Friend",21,19
"columbus2023","Premier 5.0+","Pool","GFD Evasive Maneuvers","PBR Dap & Snap","Michael Barkman","Jenson Miller","Jacob Arzaga","A.j. Martin",21,17
"columbus2023","Premier 5.0+","Pool","bang","BoilerBirds ","Micah Bouman","Grayson M  Wills","Jack Bush","Colin Hobart",21,16
"columbus2023","Premier 5.0+","Pool","Autonomous","Defected","Tyler Fernandez","Chase Meyer","Calyn Kir","Reilly Paquette",21,11
"columbus2023","Premier 5.0+","Pool","Clark/Porter","GFD MUNCHERS","Adam Porter","Bradley Clark","Brad Yates","Arjun Dhankani",21,18
"columbus2023","Premier 5.0+","Pool","mexican food","We Move","Paq Clifford","Owen  Bass","Nate Wilson","Clifford Amadeo LeVeque",21,16
"columbus2023","Premier 5.0+","Pool","GFD Italian Buffet","Tossup","Tim Lacagnina","Joseph Caligiuri","Brendan Reesor","Dylan Mark",21,12
