"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"saltlakecity2023","Premier 5.0+","Pool","Dialed","Burqueños","Luke Pennington","Josh Cain","Luke Freimanis","Daniel Blodgett",21,15
"saltlakecity2023","Premier 5.0+","Pool","Profit Boost","Jersey Boyz","Justin Shaytar","Kieran Rose","Corey Weiss","Matt Spolarich",19,21
"saltlakecity2023","Premier 5.0+","Pool","Goblin giant","Last Place","Kyan Kornfeld","Nickhil Anantha","Ben Arauzo","Zayne Shields",21,17
"saltlakecity2023","Premier 5.0+","Pool","Lazy","Sawtooth Spikers","Luke Marshall","Cade Larson","Thomas Maloney","Dennis Joseph",21,14
"saltlakecity2023","Premier 5.0+","Pool","Royal Flush","Charlie and the Chocolate Factory","Bryant Karratti","Jake LeBaron","David Mitchell","Charlie Camarena",21,16
"saltlakecity2023","Premier 5.0+","Pool","Depression, Cheez-Its, and Cargo Shorts","Big Dawgs","Taylor Church","Garrett Carver","Caleb Cummings","Tyler Fernandez",19,21
"saltlakecity2023","Premier 5.0+","Pool","Hit Ball Hard","Happenstance ","Adam Porter","Garrett Ashton","Jalen Butkus","John Hickmott",21,17
"saltlakecity2023","Premier 5.0+","Pool","Chelsea United","BorderLine","Josh Fragiacomo","Ethan Zehr","Kaleb Wagner","Trey Thompson",17,21
"saltlakecity2023","Premier 5.0+","Pool","Disordered","Couldn't Carry less","Solomon Berry","Andrew Greer","Slade Warner","Arrow Griner",16,21
"saltlakecity2023","Premier 5.0+","Round of 32","Lazy","here to slay","Luke Marshall","Cade Larson","Dax O'Hair","bradley thompson",21,18
"saltlakecity2023","Premier 5.0+","Round of 32","Lazy","here to slay","Luke Marshall","Cade Larson","Dax O'Hair","bradley thompson",21,16
"saltlakecity2023","Premier 5.0+","Round of 32","TRP Moneyline","Royal Flush","Ryder Rivadeneyra","Matthew Cole","Bryant Karratti","Jake LeBaron",21,16
"saltlakecity2023","Premier 5.0+","Round of 32","TRP Moneyline","Royal Flush","Ryder Rivadeneyra","Matthew Cole","Bryant Karratti","Jake LeBaron",21,17
"saltlakecity2023","Premier 5.0+","Round of 32","Not.Ok","Chelsea United","Xande Plaisted","Anthony Clifford","Josh Fragiacomo","Ethan Zehr",21,18
"saltlakecity2023","Premier 5.0+","Round of 32","Not.Ok","Chelsea United","Xande Plaisted","Anthony Clifford","Josh Fragiacomo","Ethan Zehr",23,21
"saltlakecity2023","Premier 5.0+","Round of 32","Quality Service","Moon Boys","Jacob Payer","Andrew Kosche","Jordan Freitas","Conner Bradshaw",21,15
"saltlakecity2023","Premier 5.0+","Round of 32","Quality Service","Moon Boys","Jacob Payer","Andrew Kosche","Jordan Freitas","Conner Bradshaw",21,16
"saltlakecity2023","Premier 5.0+","Round of 32","WySpike Synergy","BenDu Over","Matthew Burrows","Nick Noguez","Michael Du","Benjamin Banuelos",21,18
"saltlakecity2023","Premier 5.0+","Round of 32","WySpike Synergy","BenDu Over","Matthew Burrows","Nick Noguez","Michael Du","Benjamin Banuelos",21,16
"saltlakecity2023","Premier 5.0+","Round of 32","Big Dawgs","Jersey Boyz","Caleb Cummings","Tyler Fernandez","Corey Weiss","Matt Spolarich",24,22
"saltlakecity2023","Premier 5.0+","Round of 32","Big Dawgs","Jersey Boyz","Caleb Cummings","Tyler Fernandez","Corey Weiss","Matt Spolarich",21,15
"saltlakecity2023","Premier 5.0+","Round of 32","BorderLine","Depression, Cheez-Its, and Cargo Shorts","Kaleb Wagner","Trey Thompson","Taylor Church","Garrett Carver",18,21
"saltlakecity2023","Premier 5.0+","Round of 32","BorderLine","Depression, Cheez-Its, and Cargo Shorts","Kaleb Wagner","Trey Thompson","Taylor Church","Garrett Carver",21,16
"saltlakecity2023","Premier 5.0+","Round of 32","BorderLine","Depression, Cheez-Its, and Cargo Shorts","Kaleb Wagner","Trey Thompson","Taylor Church","Garrett Carver",21,18
"saltlakecity2023","Premier 5.0+","Round of 32","Profit Boost","Dialed","Justin Shaytar","Kieran Rose","Luke Pennington","Josh Cain",21,18
"saltlakecity2023","Premier 5.0+","Round of 32","Profit Boost","Dialed","Justin Shaytar","Kieran Rose","Luke Pennington","Josh Cain",21,16
"saltlakecity2023","Premier 5.0+","Round of 16","Judgment Day","Profit Boost","fredric hinkle","Gabriel Finocchi","Justin Shaytar","Kieran Rose",21,17
"saltlakecity2023","Premier 5.0+","Round of 16","Judgment Day","Profit Boost","fredric hinkle","Gabriel Finocchi","Justin Shaytar","Kieran Rose",22,20
"saltlakecity2023","Premier 5.0+","Round of 16","TRP Spotless","BorderLine","Joe Bondi","Ryan Gross","Kaleb Wagner","Trey Thompson",21,16
"saltlakecity2023","Premier 5.0+","Round of 16","TRP Spotless","BorderLine","Joe Bondi","Ryan Gross","Kaleb Wagner","Trey Thompson",21,10
"saltlakecity2023","Premier 5.0+","Round of 16","Insystem","Big Dawgs","Blake Bosak","Etienne Cote","Caleb Cummings","Tyler Fernandez",21,16
"saltlakecity2023","Premier 5.0+","Round of 16","Insystem","Big Dawgs","Blake Bosak","Etienne Cote","Caleb Cummings","Tyler Fernandez",21,18
"saltlakecity2023","Premier 5.0+","Round of 16","Bad Combo","WySpike Synergy","Rahul Murthy","Will Picone","Matthew Burrows","Nick Noguez",21,18
"saltlakecity2023","Premier 5.0+","Round of 16","Bad Combo","WySpike Synergy","Rahul Murthy","Will Picone","Matthew Burrows","Nick Noguez",21,17
"saltlakecity2023","Premier 5.0+","Round of 16","Assistive Touch","Quality Service","Clark Marshall","Buddy Hammon","Jacob Payer","Andrew Kosche",22,20
"saltlakecity2023","Premier 5.0+","Round of 16","Assistive Touch","Quality Service","Clark Marshall","Buddy Hammon","Jacob Payer","Andrew Kosche",21,12
"saltlakecity2023","Premier 5.0+","Round of 16","TRP Mermaid Sparkle","Not.Ok","Noah Luskus","Christian Bennett","Xande Plaisted","Anthony Clifford",18,21
"saltlakecity2023","Premier 5.0+","Round of 16","TRP Mermaid Sparkle","Not.Ok","Noah Luskus","Christian Bennett","Xande Plaisted","Anthony Clifford",21,15
"saltlakecity2023","Premier 5.0+","Round of 16","TRP Mermaid Sparkle","Not.Ok","Noah Luskus","Christian Bennett","Xande Plaisted","Anthony Clifford",22,24
"saltlakecity2023","Premier 5.0+","Round of 16","Cigar Boys","TRP Moneyline","Grant Laughlin","Dan Abrams","Ryder Rivadeneyra","Matthew Cole",19,21
"saltlakecity2023","Premier 5.0+","Round of 16","Cigar Boys","TRP Moneyline","Grant Laughlin","Dan Abrams","Ryder Rivadeneyra","Matthew Cole",15,21
"saltlakecity2023","Premier 5.0+","Round of 16","Morgan/Mowry","Lazy","Dawson Morgan","Luke Mowry","Luke Marshall","Cade Larson",14,21
"saltlakecity2023","Premier 5.0+","Round of 16","Morgan/Mowry","Lazy","Dawson Morgan","Luke Mowry","Luke Marshall","Cade Larson",21,13
"saltlakecity2023","Premier 5.0+","Round of 16","Morgan/Mowry","Lazy","Dawson Morgan","Luke Mowry","Luke Marshall","Cade Larson",18,21
"saltlakecity2023","Premier 5.0+","Quarter-final","Judgment Day","Lazy","fredric hinkle","Gabriel Finocchi","Luke Marshall","Cade Larson",21,19
"saltlakecity2023","Premier 5.0+","Quarter-final","Judgment Day","Lazy","fredric hinkle","Gabriel Finocchi","Luke Marshall","Cade Larson",21,16
"saltlakecity2023","Premier 5.0+","Quarter-final","TRP Spotless","TRP Moneyline","Joe Bondi","Ryan Gross","Ryder Rivadeneyra","Matthew Cole",14,21
"saltlakecity2023","Premier 5.0+","Quarter-final","TRP Spotless","TRP Moneyline","Joe Bondi","Ryan Gross","Ryder Rivadeneyra","Matthew Cole",29,27
"saltlakecity2023","Premier 5.0+","Quarter-final","TRP Spotless","TRP Moneyline","Joe Bondi","Ryan Gross","Ryder Rivadeneyra","Matthew Cole",13,21
