"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"long-island-classic-2023","Premier (5.0+)","Pool","Endurance","Rowland’Sweeney","Maxwell Gunneson","Danny Gologorsky","Stephen Sweeney","David Rowlands",19,21
"long-island-classic-2023","Premier (5.0+)","Pool","PBR ELBROS","White Lotus Roundnet","Michael Capobianco","Joel Morrell","Ely Marciano","Mitchell Carter",19,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","Guachos","PBR ELBROS","Josh Fragiacomo","Ryan Oswalt","Michael Capobianco","Joel Morrell",21,12
"long-island-classic-2023","Premier (5.0+)","Round of 32","Guachos","PBR ELBROS","Josh Fragiacomo","Ryan Oswalt","Michael Capobianco","Joel Morrell",21,16
"long-island-classic-2023","Premier (5.0+)","Round of 32","Project Roundnet","LL Rookies","Samuel Corey","Josh Esposo","Rafi Moldovsky","Ryan Paul",21,16
"long-island-classic-2023","Premier (5.0+)","Round of 32","Project Roundnet","LL Rookies","Samuel Corey","Josh Esposo","Rafi Moldovsky","Ryan Paul",21,16
"long-island-classic-2023","Premier (5.0+)","Round of 32","PBR Pickle Boys","Jake & Charles","Jacob Arzaga","Brian Perlson","Charles Mordacq","Jake Mottershead",19,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","PBR Pickle Boys","Jake & Charles","Jacob Arzaga","Brian Perlson","Charles Mordacq","Jake Mottershead",21,12
"long-island-classic-2023","Premier (5.0+)","Round of 32","PBR Pickle Boys","Jake & Charles","Jacob Arzaga","Brian Perlson","Charles Mordacq","Jake Mottershead",18,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","Free On Mach","Goodnow/Ulrich","Pat Marinich","Demitri Forand","Brody Ulrich","Jake Goodnow",17,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","Free On Mach","Goodnow/Ulrich","Pat Marinich","Demitri Forand","Brody Ulrich","Jake Goodnow",17,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","LL Mosh","Endurance","Josh DiDonato","Mike Garrett","Maxwell Gunneson","Danny Gologorsky",19,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","LL Mosh","Endurance","Josh DiDonato","Mike Garrett","Maxwell Gunneson","Danny Gologorsky",19,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","Fernandez/Kornfeld","Pickle Juice","Kyan Kornfeld","Tyler Fernandez","Josh Hutko","Sam Mccune",21,17
"long-island-classic-2023","Premier (5.0+)","Round of 32","Fernandez/Kornfeld","Pickle Juice","Kyan Kornfeld","Tyler Fernandez","Josh Hutko","Sam Mccune",17,21
"long-island-classic-2023","Premier (5.0+)","Round of 32","Fernandez/Kornfeld","Pickle Juice","Kyan Kornfeld","Tyler Fernandez","Josh Hutko","Sam Mccune",21,15
