"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"championship2023","Premier 5.0+","Semi-final","Glizzy Gladiators","Kellogg's Box Toy","Polk Denmark","Jacob Summers","Dawson Morgan","Skyler Sebring",15,21
"championship2023","Premier 5.0+","Semi-final","Glizzy Gladiators","Kellogg's Box Toy","Polk Denmark","Jacob Summers","Dawson Morgan","Skyler Sebring",17,21
"championship2023","Premier 5.0+","Final","OG Spikers","Kellogg's Box Toy","Jack coolbaugh","Benjamin Goldfarb","Dawson Morgan","Skyler Sebring",21,19
"championship2023","Premier 5.0+","Final","OG Spikers","Kellogg's Box Toy","Jack coolbaugh","Benjamin Goldfarb","Dawson Morgan","Skyler Sebring",26,24
"championship2023","Premier 5.0+","P3: Final","Glizzy Gladiators","Pole Position","Polk Denmark","Jacob Summers","Jé Gagnon","Gabriel Stoisser",6,21
"championship2023","Premier 5.0+","P3: Final","Glizzy Gladiators","Pole Position","Polk Denmark","Jacob Summers","Jé Gagnon","Gabriel Stoisser",21,17
"championship2023","Premier 5.0+","P3: Final","Glizzy Gladiators","Pole Position","Polk Denmark","Jacob Summers","Jé Gagnon","Gabriel Stoisser",17,21
"championship2023","Premier 5.0+","Round of 32","Long Johns","Fat Bastards","Liam Sherron","Max Fiebelkorn","John Putney","Arjun Dhankani",-1,0
"championship2023","Premier 5.0+","Round of 32","Long Johns","Fat Bastards","Liam Sherron","Max Fiebelkorn","John Putney","Arjun Dhankani",-1,0
"championship2023","Premier 5.0+","Round of 32","Falling Guys","Risky Business","Charles Tipton","Bryan Grullon","Kyle Fowler","Justin Kehoe",15,21
"championship2023","Premier 5.0+","Round of 32","Falling Guys","Risky Business","Charles Tipton","Bryan Grullon","Kyle Fowler","Justin Kehoe",18,21
"championship2023","Premier 5.0+","Round of 32","White Lotus Roundnet","Endurance","Mitchell Carter","Ely Marciano","Danny Gologorsky","Maxwell Gunneson",14,21
"championship2023","Premier 5.0+","Round of 32","White Lotus Roundnet","Endurance","Mitchell Carter","Ely Marciano","Danny Gologorsky","Maxwell Gunneson",21,16
"championship2023","Premier 5.0+","Round of 32","White Lotus Roundnet","Endurance","Mitchell Carter","Ely Marciano","Danny Gologorsky","Maxwell Gunneson",21,17
"championship2023","Premier 5.0+","Round of 32","Squirtz ","Do2","Carlin Vicera","Nick Wideman","David Rowlands","Spencer Argenna",21,17
"championship2023","Premier 5.0+","Round of 32","Squirtz ","Do2","Carlin Vicera","Nick Wideman","David Rowlands","Spencer Argenna",22,20
"championship2023","Premier 5.0+","Round of 32","LL Come and Go","No Not Oregon","Jake Mottershead","Mike Garrett","jacob gansle","Nathan Garcia",21,15
"championship2023","Premier 5.0+","Round of 32","LL Come and Go","No Not Oregon","Jake Mottershead","Mike Garrett","jacob gansle","Nathan Garcia",21,12
"championship2023","Premier 5.0+","Round of 32","Business Casual","JuiceBox🧃","Josh Hutko","Tommy Drake","Artie Singer","Desmond Benton",18,21
"championship2023","Premier 5.0+","Round of 32","Business Casual","JuiceBox🧃","Josh Hutko","Tommy Drake","Artie Singer","Desmond Benton",21,19
"championship2023","Premier 5.0+","Round of 32","Business Casual","JuiceBox🧃","Josh Hutko","Tommy Drake","Artie Singer","Desmond Benton",23,21
"championship2023","Premier 5.0+","Round of 32","Sodi Time","Poggers","Zach Carver","Harold Mancia","Josh Braun","Saahil Sharma",20,22
"championship2023","Premier 5.0+","Round of 32","Sodi Time","Poggers","Zach Carver","Harold Mancia","Josh Braun","Saahil Sharma",14,21
"championship2023","Premier 5.0+","Round of 32","Chilled Porterhouse steaks","Giddy Up","Christian Hill","Adam Porter","Connor Reid","Garrett Blanchard",21,19
"championship2023","Premier 5.0+","Round of 32","Chilled Porterhouse steaks","Giddy Up","Christian Hill","Adam Porter","Connor Reid","Garrett Blanchard",16,21
"championship2023","Premier 5.0+","Round of 32","Chilled Porterhouse steaks","Giddy Up","Christian Hill","Adam Porter","Connor Reid","Garrett Blanchard",21,14
"championship2023","Premier 5.0+","Round of 32","phanatic orbit","Ulnar collateral ligament","tucker judkins","Michael Du","Sam Bunze","Dom Orlando",15,21
"championship2023","Premier 5.0+","Round of 32","phanatic orbit","Ulnar collateral ligament","tucker judkins","Michael Du","Sam Bunze","Dom Orlando",18,21
"championship2023","Premier 5.0+","Round of 32","VBR DILFS","Jammer Time","Dalton Gilder","James Mitchum","Cooper Pennell","Brandon Tice",21,15
"championship2023","Premier 5.0+","Round of 32","VBR DILFS","Jammer Time","Dalton Gilder","James Mitchum","Cooper Pennell","Brandon Tice",28,26
"championship2023","Premier 5.0+","Round of 32","MLR Nardo Wicks ","House of the GWRagon","Tim Lacagnina","Rob's Traveler","Caleb White","Ezra Dantowitz",21,19
"championship2023","Premier 5.0+","Round of 32","MLR Nardo Wicks ","House of the GWRagon","Tim Lacagnina","Rob's Traveler","Caleb White","Ezra Dantowitz",21,14
"championship2023","Premier 5.0+","Round of 32","Washed","L'équipe Gingembre","Sam Mccune","Michael Lin","Charles Mordacq","Riley Savastano",17,21
"championship2023","Premier 5.0+","Round of 32","Washed","L'équipe Gingembre","Sam Mccune","Michael Lin","Charles Mordacq","Riley Savastano",15,21
"championship2023","Premier 5.0+","Round of 32","Pocket Rockets","Ryde or Di","Nick Mesa","Donald Fung","Sam Diani","Drew Ryder",21,17
"championship2023","Premier 5.0+","Round of 32","Pocket Rockets","Ryde or Di","Nick Mesa","Donald Fung","Sam Diani","Drew Ryder",21,14
"championship2023","Premier 5.0+","Round of 32","Duncan and Aidan","Sick Nasty","Dennis Joseph","Jared Bingham","Joel Lapp","alex stan",-1,0
"championship2023","Premier 5.0+","Round of 32","Duncan and Aidan","Sick Nasty","Dennis Joseph","Jared Bingham","Joel Lapp","alex stan",-1,0
"championship2023","Premier 5.0+","Round of 32","Caked Up","Deep Beeag","Adin Klassen","Calvin Smith","Grayson M  Wills","Reilly Paquette",16,21
"championship2023","Premier 5.0+","Round of 32","Caked Up","Deep Beeag","Adin Klassen","Calvin Smith","Grayson M  Wills","Reilly Paquette",19,21
"championship2023","Premier 5.0+","Round of 32","BRING ME MY TOTS","Falcon Punch","Kade Janikula","David Gonzales","William Garant","Luc Vincent Guay",-1,0
"championship2023","Premier 5.0+","Round of 32","BRING ME MY TOTS","Falcon Punch","Kade Janikula","David Gonzales","William Garant","Luc Vincent Guay",-1,0
"championship2023","Premier 5.0+","Round of 16","Fat Bastards","Falcon Punch","John Putney","Arjun Dhankani","William Garant","Luc Vincent Guay",19,21
"championship2023","Premier 5.0+","Round of 16","Fat Bastards","Falcon Punch","John Putney","Arjun Dhankani","William Garant","Luc Vincent Guay",23,21
"championship2023","Premier 5.0+","Round of 16","Fat Bastards","Falcon Punch","John Putney","Arjun Dhankani","William Garant","Luc Vincent Guay",18,21
"championship2023","Premier 5.0+","Round of 16","Risky Business","Deep Beeag","Kyle Fowler","Justin Kehoe","Grayson M  Wills","Reilly Paquette",0,-1
"championship2023","Premier 5.0+","Round of 16","Risky Business","Deep Beeag","Kyle Fowler","Justin Kehoe","Grayson M  Wills","Reilly Paquette",0,-1
"championship2023","Premier 5.0+","Round of 16","White Lotus Roundnet","Sick Nasty","Mitchell Carter","Ely Marciano","Joel Lapp","alex stan",21,16
"championship2023","Premier 5.0+","Round of 16","White Lotus Roundnet","Sick Nasty","Mitchell Carter","Ely Marciano","Joel Lapp","alex stan",21,14
"championship2023","Premier 5.0+","Round of 16","Squirtz ","Pocket Rockets","Carlin Vicera","Nick Wideman","Nick Mesa","Donald Fung",21,17
"championship2023","Premier 5.0+","Round of 16","Squirtz ","Pocket Rockets","Carlin Vicera","Nick Wideman","Nick Mesa","Donald Fung",21,19
"championship2023","Premier 5.0+","Round of 16","LL Come and Go","L'équipe Gingembre","Jake Mottershead","Mike Garrett","Charles Mordacq","Riley Savastano",21,14
"championship2023","Premier 5.0+","Round of 16","LL Come and Go","L'équipe Gingembre","Jake Mottershead","Mike Garrett","Charles Mordacq","Riley Savastano",21,19
"championship2023","Premier 5.0+","Round of 16","Business Casual","MLR Nardo Wicks ","Josh Hutko","Tommy Drake","Tim Lacagnina","Rob's Traveler",0,-1
"championship2023","Premier 5.0+","Round of 16","Business Casual","MLR Nardo Wicks ","Josh Hutko","Tommy Drake","Tim Lacagnina","Rob's Traveler",0,-1
"championship2023","Premier 5.0+","Round of 16","Poggers","VBR DILFS","Josh Braun","Saahil Sharma","Dalton Gilder","James Mitchum",15,21
"championship2023","Premier 5.0+","Round of 16","Poggers","VBR DILFS","Josh Braun","Saahil Sharma","Dalton Gilder","James Mitchum",13,21
"championship2023","Premier 5.0+","Round of 16","Chilled Porterhouse steaks","Ulnar collateral ligament","Christian Hill","Adam Porter","Sam Bunze","Dom Orlando",21,16
"championship2023","Premier 5.0+","Round of 16","Chilled Porterhouse steaks","Ulnar collateral ligament","Christian Hill","Adam Porter","Sam Bunze","Dom Orlando",21,16
"championship2023","Premier 5.0+","P17: Round of 16","BRING ME MY TOTS","Long Johns","Kade Janikula","David Gonzales","Liam Sherron","Max Fiebelkorn",-1,0
"championship2023","Premier 5.0+","P17: Round of 16","BRING ME MY TOTS","Long Johns","Kade Janikula","David Gonzales","Liam Sherron","Max Fiebelkorn",-1,0
"championship2023","Premier 5.0+","P17: Round of 16","Ryde or Di","Do2","Sam Diani","Drew Ryder","David Rowlands","Spencer Argenna",-1,0
