"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"waco2023","Gold 5.0","P9: Quarter-final","The Imposters","Hash Slinging Slashers","Luke Marshall","Dax O'Hair","Walter Siller","Paul Belton",1,0
"waco2023","Gold 5.0","P9: Quarter-final","504 Plan","PORKCHOP","Bryce Wagoner","Brandon Arledge","James Ledbetter","Felipe Martinez",1,0
"waco2023","Gold 5.0","P9: Quarter-final","504 Plan","PORKCHOP","Bryce Wagoner","Brandon Arledge","James Ledbetter","Felipe Martinez",1,0
"waco2023","Gold 5.0","P9: Quarter-final","Beer Bellies","Bink City","Noah Johnson","Jonathan Burer","Ian Austin","Myles Coleman",0,1
"waco2023","Gold 5.0","P9: Quarter-final","Beer Bellies","Bink City","Noah Johnson","Jonathan Burer","Ian Austin","Myles Coleman",0,1
"waco2023","Gold 5.0","Semi-final","WySpike FIFO","Chump Change","Garrett Hornok","Matthew Burrows","Fredric Hinkle","Grayson M  Wills",24,22
"waco2023","Gold 5.0","Semi-final","WySpike FIFO","Chump Change","Garrett Hornok","Matthew Burrows","Fredric Hinkle","Grayson M  Wills",17,21
"waco2023","Gold 5.0","Semi-final","WySpike FIFO","Chump Change","Garrett Hornok","Matthew Burrows","Fredric Hinkle","Grayson M  Wills",21,19
"waco2023","Gold 5.0","Semi-final","Big Dawgs","WySpike Sweepers","Caleb Cummings","Tyler Fernandez","Nick Noguez","Colton Mowry",1,0
"waco2023","Gold 5.0","Semi-final","Big Dawgs","WySpike Sweepers","Caleb Cummings","Tyler Fernandez","Nick Noguez","Colton Mowry",1,0
"waco2023","Gold 5.0","P9: Semi-final","Baylor Toxicity","Bink City","bradley thompson","Garrett Ashton","Ian Austin","Myles Coleman",1,0
"waco2023","Gold 5.0","P9: Semi-final","Baylor Toxicity","Bink City","bradley thompson","Garrett Ashton","Ian Austin","Myles Coleman",1,0
"waco2023","Gold 5.0","P13: Semi-final","Beer Bellies","Bad setters","Noah Johnson","Jonathan Burer","jacob gansle","kevin cadle",0,1
"waco2023","Gold 5.0","P13: Semi-final","Beer Bellies","Bad setters","Noah Johnson","Jonathan Burer","jacob gansle","kevin cadle",0,1
"waco2023","Gold 5.0","P13: Semi-final","PORKCHOP","Hash Slinging Slashers","James Ledbetter","Felipe Martinez","Walter Siller","Paul Belton",16,21
"waco2023","Gold 5.0","P13: Semi-final","PORKCHOP","Hash Slinging Slashers","James Ledbetter","Felipe Martinez","Walter Siller","Paul Belton",16,21
"waco2023","Gold 5.0","Final","WySpike FIFO","Big Dawgs","Garrett Hornok","Matthew Burrows","Caleb Cummings","Tyler Fernandez",0,1
"waco2023","Gold 5.0","Final","WySpike FIFO","Big Dawgs","Garrett Hornok","Matthew Burrows","Caleb Cummings","Tyler Fernandez",1,0
"waco2023","Gold 5.0","Final","WySpike FIFO","Big Dawgs","Garrett Hornok","Matthew Burrows","Caleb Cummings","Tyler Fernandez",0,1
"waco2023","Gold 5.0","P3: Final","WySpike Sweepers","Chump Change","Nick Noguez","Colton Mowry","Fredric Hinkle","Grayson M  Wills",0,1
"waco2023","Gold 5.0","P3: Final","WySpike Sweepers","Chump Change","Nick Noguez","Colton Mowry","Fredric Hinkle","Grayson M  Wills",0,1
"waco2023","Gold 5.0","P13: Final","Bad setters","Hash Slinging Slashers","jacob gansle","kevin cadle","Walter Siller","Paul Belton",0,1
"waco2023","Gold 5.0","P13: Final","Bad setters","Hash Slinging Slashers","jacob gansle","kevin cadle","Walter Siller","Paul Belton",0,1
"waco2023","Advanced 4.0","Pool","MFFLs","BenSquared","Jackson Oliver","Rhett Howe","Benjamin Shakespeare","Benjamin Lichnovsky",21,9
"waco2023","Advanced 4.0","Pool","fooling around","Team Jesus","Jack Granger","Cade Bissell","Barrett Maguire","Ray Saenz",21,8
"waco2023","Advanced 4.0","Pool","Every Day BBQ","Woof Bark Dog","Kyle Daily","Cooper Diaz","Armando Saenz","Brendan Walker",21,5
"waco2023","Advanced 4.0","Pool","Ambiflextrous","Double Faults V2","Jackson Davidson","John David Allison","Jabin Jones","Aiedan Acosta",19,21
"waco2023","Advanced 4.0","Pool","MFFLs","Team Jesus","Jackson Oliver","Rhett Howe","Barrett Maguire","Ray Saenz",21,11
"waco2023","Advanced 4.0","Pool","Flummoxed","BenSquared","Robert Sellers","Dylan Jimenez","Benjamin Shakespeare","Benjamin Lichnovsky",21,9
"waco2023","Advanced 4.0","Pool","Every Day BBQ","Double Faults V2","Kyle Daily","Cooper Diaz","Jabin Jones","Aiedan Acosta",21,9
"waco2023","Advanced 4.0","Pool","New Cut","Woof Bark Dog","Hayden Woolard","David Z","Armando Saenz","Brendan Walker",21,15
"waco2023","Advanced 4.0","Pool","MFFLs","Flummoxed","Jackson Oliver","Rhett Howe","Robert Sellers","Dylan Jimenez",21,15
"waco2023","Advanced 4.0","Pool","fooling around","BenSquared","Jack Granger","Cade Bissell","Benjamin Shakespeare","Benjamin Lichnovsky",21,8
"waco2023","Advanced 4.0","Pool","Every Day BBQ","New Cut","Kyle Daily","Cooper Diaz","Hayden Woolard","David Z",22,20
"waco2023","Advanced 4.0","Pool","Ambiflextrous","Woof Bark Dog","Jackson Davidson","John David Allison","Armando Saenz","Brendan Walker",24,22
"waco2023","Advanced 4.0","Pool","fooling around","Flummoxed","Jack Granger","Cade Bissell","Robert Sellers","Dylan Jimenez",16,21
"waco2023","Advanced 4.0","Pool","Team Jesus","BenSquared","Barrett Maguire","Ray Saenz","Benjamin Shakespeare","Benjamin Lichnovsky",21,19
"waco2023","Advanced 4.0","Pool","Ambiflextrous","New Cut","Jackson Davidson","John David Allison","Hayden Woolard","David Z",11,21
"waco2023","Advanced 4.0","Pool","Double Faults V2","Woof Bark Dog","Jabin Jones","Aiedan Acosta","Armando Saenz","Brendan Walker",21,16
"waco2023","Advanced 4.0","Pool","MFFLs","fooling around","Jackson Oliver","Rhett Howe","Jack Granger","Cade Bissell",21,18
"waco2023","Advanced 4.0","Pool","Flummoxed","Team Jesus","Robert Sellers","Dylan Jimenez","Barrett Maguire","Ray Saenz",21,9
"waco2023","Advanced 4.0","Pool","Every Day BBQ","Ambiflextrous","Kyle Daily","Cooper Diaz","Jackson Davidson","John David Allison",21,11
"waco2023","Advanced 4.0","Pool","New Cut","Double Faults V2","Hayden Woolard","David Z","Jabin Jones","Aiedan Acosta",21,13
"waco2023","Advanced 4.0","Round of 16","Ambiflextrous","BenSquared","Jackson Davidson","John David Allison","Benjamin Shakespeare","Benjamin Lichnovsky",15,21
"waco2023","Advanced 4.0","Round of 16","Ambiflextrous","BenSquared","Jackson Davidson","John David Allison","Benjamin Shakespeare","Benjamin Lichnovsky",21,15
"waco2023","Advanced 4.0","Round of 16","Ambiflextrous","BenSquared","Jackson Davidson","John David Allison","Benjamin Shakespeare","Benjamin Lichnovsky",17,21
