"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"richmond2023","Premier 5.0+","Round of 16","Kingdom Come","Hilltop","Matthew Cole","Grant Klapwijk","Cole Model","Max Model",24,22
"richmond2023","Premier 5.0+","Round of 16","Kingdom Come","Hilltop","Matthew Cole","Grant Klapwijk","Cole Model","Max Model",21,17
"richmond2023","Premier 5.0+","Round of 16","Bot House","BD Energy","West Peterson","Owen Lippman","Brendan Ferreira","Dawson Morgan",24,22
"richmond2023","Premier 5.0+","Round of 16","Bot House","BD Energy","West Peterson","Owen Lippman","Brendan Ferreira","Dawson Morgan",15,21
"richmond2023","Premier 5.0+","Round of 16","Bot House","BD Energy","West Peterson","Owen Lippman","Brendan Ferreira","Dawson Morgan",21,17
"richmond2023","Premier 5.0+","P17: Round of 16","Quality Service","Project Roundnet","Andrew Kosche","Jacob Payer","Samuel Corey","Josh Esposo",16,21
"richmond2023","Premier 5.0+","P17: Round of 16","Quality Service","Project Roundnet","Andrew Kosche","Jacob Payer","Samuel Corey","Josh Esposo",19,21
"richmond2023","Premier 5.0+","P17: Round of 16","Profit Boost","Glitch","Justin Shaytar","Kieran Rose","Luke Nickel","Cody Dryer",21,16
"richmond2023","Premier 5.0+","P17: Round of 16","Profit Boost","Glitch","Justin Shaytar","Kieran Rose","Luke Nickel","Cody Dryer",21,19
"richmond2023","Premier 5.0+","P17: Round of 16","BorderLine","ClubSpike Big Slick","Kaleb Wagner","Trey Thompson","Neal Bergman","Chris Wilkins",21,18
"richmond2023","Premier 5.0+","P17: Round of 16","BorderLine","ClubSpike Big Slick","Kaleb Wagner","Trey Thompson","Neal Bergman","Chris Wilkins",17,21
"richmond2023","Premier 5.0+","P17: Round of 16","BorderLine","ClubSpike Big Slick","Kaleb Wagner","Trey Thompson","Neal Bergman","Chris Wilkins",18,21
"richmond2023","Premier 5.0+","P17: Round of 16","PruGu","Chosen","Lucas Pruett","Sunny Gu","Caleb Cummings","Rendall Weaver",0,1
"richmond2023","Premier 5.0+","P17: Round of 16","PruGu","Chosen","Lucas Pruett","Sunny Gu","Caleb Cummings","Rendall Weaver",1,0
"richmond2023","Premier 5.0+","P17: Round of 16","PruGu","Chosen","Lucas Pruett","Sunny Gu","Caleb Cummings","Rendall Weaver",0,1
"richmond2023","Premier 5.0+","P17: Round of 16","PRIME","Evasive Maneuvers","Josh Weinbach","Andrew Christmas","Jenson Miller","Michael Barkman",-1,0
"richmond2023","Premier 5.0+","P17: Round of 16","PRIME","Evasive Maneuvers","Josh Weinbach","Andrew Christmas","Jenson Miller","Michael Barkman",-1,0
"richmond2023","Premier 5.0+","P17: Round of 16","Shorter & Taller","Brock Lesnar","Caleb Shorter","Andrew Sullivan","James Mitchum","Caleb Brock",-1,0
"richmond2023","Premier 5.0+","P17: Round of 16","Shorter & Taller","Brock Lesnar","Caleb Shorter","Andrew Sullivan","James Mitchum","Caleb Brock",-1,0
"richmond2023","Premier 5.0+","P17: Round of 16","Coast To Coast","Walter White's Tighty Whities","Nick Wideman","Olivier Laurin","Henry Pilliod","Aniket Matharasi",1,0
"richmond2023","Premier 5.0+","P17: Round of 16","Coast To Coast","Walter White's Tighty Whities","Nick Wideman","Olivier Laurin","Henry Pilliod","Aniket Matharasi",1,0
"richmond2023","Premier 5.0+","P17: Round of 16","Sunday Special","sexy","Owen Bass","Peter Lu","Vincent Bastrash","Élie Pilon",19,21
"richmond2023","Premier 5.0+","P17: Round of 16","Sunday Special","sexy","Owen Bass","Peter Lu","Vincent Bastrash","Élie Pilon",12,21
"richmond2023","Premier 5.0+","Quarter-final","Rogue","Bot House","Thomas Hamilton","Ryan Marino","West Peterson","Owen Lippman",21,18
"richmond2023","Premier 5.0+","Quarter-final","Rogue","Bot House","Thomas Hamilton","Ryan Marino","West Peterson","Owen Lippman",16,21
"richmond2023","Premier 5.0+","Quarter-final","Rogue","Bot House","Thomas Hamilton","Ryan Marino","West Peterson","Owen Lippman",21,15
"richmond2023","Premier 5.0+","Quarter-final","Elixir","Kingdom Come","Etienne Cote","Noah Luskus","Matthew Cole","Grant Klapwijk",20,22
"richmond2023","Premier 5.0+","Quarter-final","Elixir","Kingdom Come","Etienne Cote","Noah Luskus","Matthew Cole","Grant Klapwijk",16,21
"richmond2023","Premier 5.0+","Quarter-final","TRP Spotless","Bad Combo","Ryan Gross","Joe Bondi","Rahul Murthy","Will Picone",16,21
"richmond2023","Premier 5.0+","Quarter-final","TRP Spotless","Bad Combo","Ryan Gross","Joe Bondi","Rahul Murthy","Will Picone",21,18
"richmond2023","Premier 5.0+","Quarter-final","TRP Spotless","Bad Combo","Ryan Gross","Joe Bondi","Rahul Murthy","Will Picone",21,19
"richmond2023","Premier 5.0+","Quarter-final","Judgment Day","Cigar Boys","Gabriel Finocchi","fredric hinkle","Dan Abrams","Grant Laughlin",17,21
"richmond2023","Premier 5.0+","Quarter-final","Judgment Day","Cigar Boys","Gabriel Finocchi","fredric hinkle","Dan Abrams","Grant Laughlin",21,17
"richmond2023","Premier 5.0+","Quarter-final","Judgment Day","Cigar Boys","Gabriel Finocchi","fredric hinkle","Dan Abrams","Grant Laughlin",21,14
"richmond2023","Premier 5.0+","P9: Quarter-final","BD Energy","Faulty Service","Brendan Ferreira","Dawson Morgan","Brayden Latham","Joe LaRuffa",1,0
"richmond2023","Premier 5.0+","P9: Quarter-final","BD Energy","Faulty Service","Brendan Ferreira","Dawson Morgan","Brayden Latham","Joe LaRuffa",1,0
"richmond2023","Premier 5.0+","P9: Quarter-final","Hilltop","WySpike Butterfingers","Cole Model","Max Model","Garrett Hornok","Colton Mowry",1,0
"richmond2023","Premier 5.0+","P9: Quarter-final","Hilltop","WySpike Butterfingers","Cole Model","Max Model","Garrett Hornok","Colton Mowry",1,0
"richmond2023","Premier 5.0+","P9: Quarter-final","Trevor’s Teddy Bear","Glizzy Gladiators","Paq Clifford","Trevor Barbosa","Jacob Summers","Polk Denmark",-1,0
"richmond2023","Premier 5.0+","P9: Quarter-final","Trevor’s Teddy Bear","Glizzy Gladiators","Paq Clifford","Trevor Barbosa","Jacob Summers","Polk Denmark",-1,0
"richmond2023","Premier 5.0+","P9: Quarter-final","Critical Hit","A/B","Vincent Mathieu","Justin Barr","Kyle Ackermann","Christian Bennett",1,0
"richmond2023","Premier 5.0+","P9: Quarter-final","Critical Hit","A/B","Vincent Mathieu","Justin Barr","Kyle Ackermann","Christian Bennett",1,0
"richmond2023","Premier 5.0+","P17: Quarter-final","Project Roundnet","sexy","Samuel Corey","Josh Esposo","Vincent Bastrash","Élie Pilon",12,21
"richmond2023","Premier 5.0+","Semi-final","Rogue","Judgment Day","Thomas Hamilton","Ryan Marino","Gabriel Finocchi","fredric hinkle",21,18
"richmond2023","Premier 5.0+","Semi-final","Rogue","Judgment Day","Thomas Hamilton","Ryan Marino","Gabriel Finocchi","fredric hinkle",13,21
"richmond2023","Premier 5.0+","Semi-final","Rogue","Judgment Day","Thomas Hamilton","Ryan Marino","Gabriel Finocchi","fredric hinkle",21,13
"richmond2023","Premier 5.0+","Semi-final","Kingdom Come","TRP Spotless","Matthew Cole","Grant Klapwijk","Ryan Gross","Joe Bondi",21,14
"richmond2023","Premier 5.0+","Semi-final","Kingdom Come","TRP Spotless","Matthew Cole","Grant Klapwijk","Ryan Gross","Joe Bondi",12,21
"richmond2023","Premier 5.0+","Semi-final","Kingdom Come","TRP Spotless","Matthew Cole","Grant Klapwijk","Ryan Gross","Joe Bondi",19,21
"richmond2023","Premier 5.0+","P9: Semi-final","Hilltop","Glizzy Gladiators","Cole Model","Max Model","Jacob Summers","Polk Denmark",1,0
"richmond2023","Premier 5.0+","P9: Semi-final","Hilltop","Glizzy Gladiators","Cole Model","Max Model","Jacob Summers","Polk Denmark",1,0
"richmond2023","Premier 5.0+","Final","Rogue","TRP Spotless","Thomas Hamilton","Ryan Marino","Ryan Gross","Joe Bondi",21,18
"richmond2023","Premier 5.0+","Final","Rogue","TRP Spotless","Thomas Hamilton","Ryan Marino","Ryan Gross","Joe Bondi",21,17
"richmond2023","Premier 5.0+","P3: Final","Kingdom Come","Judgment Day","Matthew Cole","Grant Klapwijk","Gabriel Finocchi","fredric hinkle",18,21
"richmond2023","Premier 5.0+","P3: Final","Kingdom Come","Judgment Day","Matthew Cole","Grant Klapwijk","Gabriel Finocchi","fredric hinkle",19,21
"richmond2023","Premier 5.0+","Round of 32","The Diamond Dogs","@bperl1#3268","Bennett Anderson","Reid Pfutzenreuter","Noah Vasington","Nicolas Yabar",21,13
"richmond2023","Premier 5.0+","Round of 32","The Diamond Dogs","@bperl1#3268","Bennett Anderson","Reid Pfutzenreuter","Noah Vasington","Nicolas Yabar",21,12
"richmond2023","Premier 5.0+","Round of 32","Savage Mode 2","BYE","Benjamin Bunze","Nate KT","Michael Capobianco","Brody Ulrich",17,21
"richmond2023","Premier 5.0+","Round of 32","Savage Mode 2","BYE","Benjamin Bunze","Nate KT","Michael Capobianco","Brody Ulrich",21,13
"richmond2023","Premier 5.0+","Round of 32","Savage Mode 2","BYE","Benjamin Bunze","Nate KT","Michael Capobianco","Brody Ulrich",21,17
"richmond2023","Premier 5.0+","Round of 32","Chilly Chillies","the Red House","Trevor Clements 704trev","Sean Brown","Ian Timan","Matt Morelli",21,10
"richmond2023","Premier 5.0+","Round of 32","Chilly Chillies","the Red House","Trevor Clements 704trev","Sean Brown","Ian Timan","Matt Morelli",21,14
"richmond2023","Premier 5.0+","Round of 32","Ilan’s older brothers","Spidey Sense","Adin Klassen","Luke Repass","Jack Dumouchel","William Glowacky",20,22
"richmond2023","Premier 5.0+","Round of 32","Ilan’s older brothers","Spidey Sense","Adin Klassen","Luke Repass","Jack Dumouchel","William Glowacky",18,21
"richmond2023","Premier 5.0+","Round of 32","Jersey Boyz","White Lotus Roundnet","Matt Spolarich","Corey Weiss","Ely Marciano","Mitchell Carter",21,15
"richmond2023","Premier 5.0+","Round of 32","Jersey Boyz","White Lotus Roundnet","Matt Spolarich","Corey Weiss","Ely Marciano","Mitchell Carter",21,19
"richmond2023","Premier 5.0+","Round of 32","Collateral Damage","Small Dawgz","Andrew Gunter","Liam Sherron","Nolan Marolf","Sam Mccune",27,25
"richmond2023","Premier 5.0+","Round of 32","Collateral Damage","Small Dawgz","Andrew Gunter","Liam Sherron","Nolan Marolf","Sam Mccune",19,21
"richmond2023","Premier 5.0+","Round of 32","Collateral Damage","Small Dawgz","Andrew Gunter","Liam Sherron","Nolan Marolf","Sam Mccune",21,16
"richmond2023","Premier 5.0+","Round of 32","Skill Gapped","All Gas No Brakes","Donavon Stell","Cole Maddox","Josef Bekiranov","Nathaniel Hargrove",11,21
"richmond2023","Premier 5.0+","Round of 32","Skill Gapped","All Gas No Brakes","Donavon Stell","Cole Maddox","Josef Bekiranov","Nathaniel Hargrove",18,21
"richmond2023","Premier 5.0+","Round of 32","Flying Clutchmen","Griddy Guys","Sam Bunze","Zach Snover","Tim Lacagnina","Rob's Traveler",22,24
"richmond2023","Premier 5.0+","Round of 32","Flying Clutchmen","Griddy Guys","Sam Bunze","Zach Snover","Tim Lacagnina","Rob's Traveler",21,17
"richmond2023","Premier 5.0+","Round of 32","Flying Clutchmen","Griddy Guys","Sam Bunze","Zach Snover","Tim Lacagnina","Rob's Traveler",17,21
"richmond2023","Premier 5.0+","Round of 32","Beeks/Drake","Inarizaki ","Tommy Drake","Scott Beeks","A.j. Martin","Alex Daly",1,0
"richmond2023","Premier 5.0+","Round of 32","Beeks/Drake","Inarizaki ","Tommy Drake","Scott Beeks","A.j. Martin","Alex Daly",0,1
"richmond2023","Premier 5.0+","Round of 32","Beeks/Drake","Inarizaki ","Tommy Drake","Scott Beeks","A.j. Martin","Alex Daly",1,0
"richmond2023","Premier 5.0+","Round of 32","Monmouth Spikes","BOT Sons of Thunder","Demitri Forand","Connor Prelich","Brycen Patterson","Kade Janikula",21,16
"richmond2023","Premier 5.0+","Round of 32","Monmouth Spikes","BOT Sons of Thunder","Demitri Forand","Connor Prelich","Brycen Patterson","Kade Janikula",22,20
"richmond2023","Premier 5.0+","Round of 32","Come and Go","Jiddy","Jake Mottershead","Mike Garrett","Jacob Arzaga","Connor Reid",20,22
